time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
2949.366,0.0415215,0.9107646,0.1833948,-0.3545951,-0.3224239,-0.5157402,0.2105711,0.1087612,0.6719835,355.0129,359.7936,0.4242187,0.2699257,1.765678,0.2934547,1.170292,-0.02412542,2.481567,-0.02302218,-0.3402111,0.8232524,3.615822,334.5658,22.48602,0.01029778,-0.5114263,1.250704,-5.574144,1.033733,-1.214767,0.4097528,-0.147182,0.8302238,335.5739,13.96084,345.6483,
2963.452,0.04925723,0.9991201,0.1843327,-0.1511933,-0.2456608,-0.3781139,0.2113113,0.1232056,0.6749221,354.6406,359.8661,0.3970347,0.2528507,1.846122,0.3240361,0.7979388,-0.02805616,2.565446,-0.02048774,-0.3149124,0.8288039,1.963743,334.7411,21.03326,0.03305978,-0.6761779,1.251066,-5.892562,0.8763844,-1.25491,0.4130737,-0.1569127,0.8449426,340.0503,12.30735,348.9234,
2977.359,0.05442056,1.036866,0.1875938,0.0606093,-0.1690706,-0.2047075,0.2120841,0.137042,0.6776487,354.2527,359.8986,0.2544336,0.2362024,1.880375,0.3550839,0.3427996,-0.03460657,2.636455,-0.01790544,-0.2899809,0.8345904,0.5935267,334.8022,19.19948,0.1701308,-0.8526558,1.176873,-5.604211,-0.1192976,-0.3671542,0.4178001,-0.1714276,0.8577904,343.261,14.01322,350.7713,
2991.184,0.057565,1.031534,0.1898502,0.2918639,-0.08445878,-0.02420276,0.2129198,0.1496855,0.6803202,353.5847,359.8665,359.9489,0.2248712,1.891733,0.3765405,-0.4092933,0.0472835,2.909912,-0.01478752,-0.264815,0.8402954,359.3873,334.4645,16.20452,0.2480119,-1.023277,1.116778,-5.719641,-0.2169488,0.3563482,0.4214654,-0.1867397,0.8707561,347.8678,14.92143,352.0748,
3005.181,0.06077667,0.9804815,0.1917395,0.6273388,0.01001726,0.1428139,0.2138362,0.1603793,0.6828676,352.4968,359.7898,359.5955,0.217909,1.909712,0.3558472,-1.082867,0.6398798,3.553903,-0.0108387,-0.2400293,0.8440307,357.0832,333.3172,12.28481,0.2257317,-1.255843,1.026739,-6.008194,0.9757314,1.052874,0.4235801,-0.2051639,0.8810408,354.103,13.47484,352.0393,
3019.104,0.06475931,0.8950974,0.1906108,1.00133,0.06831323,0.207535,0.2149688,0.1690799,0.685503,351.0373,359.7234,359.3969,0.233182,1.898459,0.3177988,-0.7419984,0.885601,3.658309,-0.007617105,-0.2170533,0.8470651,354.4568,333.1376,10.29713,0.08048612,-1.493497,0.8574049,-6.076544,2.840619,1.616658,0.4236775,-0.2264876,0.8878075,0.6127768,9.362749,350.9125,
3033.02,0.07017755,0.7782211,0.1932597,1.386584,0.08393896,0.181248,0.2160926,0.1752708,0.6886519,349.2695,359.688,359.373,0.2509965,1.847418,0.261201,0.3443102,0.7780061,3.214151,-0.004648719,-0.1964417,0.8488079,351.7829,333.6685,10.72104,-0.0330877,-1.635846,0.6333234,-5.806214,3.402125,1.61718,0.4242146,-0.2472693,0.8915356,5.576456,6.204282,350.6674,
3047,0.07596338,0.6356187,0.2003043,1.661309,0.05887158,0.07134564,0.217315,0.1790281,0.6915969,347.6032,359.6485,359.582,0.2646217,1.76361,0.189794,1.660732,0.5554771,2.555346,-0.001639077,-0.1780247,0.8495439,348.9637,334.4411,12.81301,-0.003740937,-1.647065,0.4675937,-5.238087,2.23818,0.8278247,0.4249343,-0.2668267,0.8942299,8.323003,6.56673,352.4238,
3060.906,0.08084352,0.4413986,0.2089373,1.913521,0.002476,-0.08870427,0.218519,0.1782081,0.6948954,345.709,359.6002,359.9862,0.251656,1.662041,0.08611998,2.681716,0.8268405,2.077501,0.0009199698,-0.1617434,0.8486155,345.6418,334.1801,15.24537,0.06307578,-1.658241,0.3172234,-4.935696,0.7958218,-0.2137892,0.4252488,-0.2878901,0.8955488,10.50798,8.946882,355.6591,
3074.825,0.08331797,0.2230708,0.219079,1.947275,-0.04176949,-0.222999,0.2196852,0.1722432,0.6985381,344.2653,359.5062,0.4358,0.2135123,1.533921,-0.04354813,3.232647,1.710676,1.809726,0.004297687,-0.1484756,0.8461911,341.7816,332.1321,17.38699,0.09861065,-1.716791,0.1999117,-5.103948,0.1791286,-0.2070491,0.426365,-0.3099538,0.8974137,14.31135,10.601,357.5714,
3088.576,0.08706967,-0.04348732,0.2067073,0.9179038,-0.00373542,-0.2726202,0.2211357,0.1656681,0.6993924,346.1899,359.3169,0.5981853,0.2188134,1.357164,-0.1479857,3.421498,2.188489,1.687027,0.009391569,-0.1388815,0.8435093,338.1325,330.318,19.05157,0.08692776,-1.801953,0.09162235,-5.361153,0.1069187,0.7375286,0.4271387,-0.3328069,0.8978746,19.50644,10.80796,357.3038,
3102.65,0.09310491,-0.2334707,0.1598735,-0.3712231,0.07653741,-0.2091281,0.2226305,0.1593478,0.6988037,348.7932,359.1378,0.4617569,0.290571,1.138164,-0.2034443,3.286701,1.934634,1.852648,0.01531014,-0.1327779,0.8410635,334.9718,330.3329,19.72261,-0.024903,-1.795861,-0.01080497,-4.714997,0.7743391,1.629258,0.4246038,-0.3530963,0.8952316,23.10855,8.258592,355.6302,
3116.574,0.09655237,-0.4181131,0.1288032,-1.024365,0.09611066,-0.1154736,0.2238111,0.1497904,0.7008176,349.9311,359.1345,0.349536,0.3684399,0.9077819,-0.2459638,3.043674,1.805233,2.145895,0.02069158,-0.1298374,0.8384046,331.6802,330.8323,19.60998,-0.1773326,-1.677811,-0.09235182,-3.283952,2.072958,1.842477,0.4226135,-0.3716461,0.8927194,23.7639,3.409318,354.4698,
3130.35,0.09882259,-0.5726283,0.1221119,-0.8150286,0.09404105,-0.07600763,0.2252622,0.1376329,0.7032815,349.6146,359.0482,0.3746319,0.3784907,0.6779658,-0.314566,2.695713,2.596886,1.946757,0.02599438,-0.1297532,0.8344815,328.3138,328.8916,19.36392,-0.2064957,-1.548128,-0.1338622,-1.996626,2.519216,1.101326,0.4224334,-0.3902636,0.8908435,22.96752,1.025597,355.4786,
3144.362,0.1012467,-0.6874066,0.1180011,-0.5312939,0.1028468,-0.08937886,0.2267563,0.1254616,0.7048048,349.5384,358.8972,0.4920882,0.3564938,0.4146997,-0.3765575,2.61661,3.140833,1.338105,0.0312347,-0.1333225,0.8303144,325.4466,325.7314,20.25767,-0.1126885,-1.477143,-0.1186395,-1.378585,2.076556,0.06170787,0.4243807,-0.4093084,0.8909065,22.60734,1.470789,357.6101,
3158.294,0.1010207,-0.7962048,0.108773,-0.1235525,0.1126729,-0.1047864,0.2281073,0.1120168,0.7059739,348.8954,358.7509,0.5945139,0.331678,0.1699306,-0.3779819,2.729941,2.422208,0.9096302,0.03504027,-0.1392871,0.8271455,323.7983,324.0883,22.58639,0.02941887,-1.469249,-0.0684081,-1.542833,1.043204,-0.4228638,0.4277867,-0.4283765,0.8929359,23.81531,3.377481,358.7959,
3171.995,0.1000282,-0.8751866,0.1115672,0.1099534,0.1215615,-0.1291219,0.2293983,0.09827058,0.7088419,348.5815,358.5809,0.7359675,0.3114937,-0.06943096,-0.3437109,2.885499,1.151039,0.7683505,0.03859348,-0.1472441,0.8243269,323.0586,323.884,25.65512,0.1632852,-1.487557,-0.00362964,-2.162594,-0.2966762,-0.07560646,0.4332735,-0.4482167,0.8970782,26.61163,5.481686,357.7981,
3186.067,0.09786814,-0.9228222,0.1172504,-0.07339685,0.1194704,-0.2120552,0.2306769,0.085391,0.7093817,349.328,358.3868,1.061105,0.3025244,-0.2160347,-0.330766,3.176592,0.5224442,0.8345324,0.04201525,-0.1555828,0.8214498,321.6522,323.5286,28.91138,0.2528454,-1.435852,0.058443,-2.446383,-1.767956,1.157823,0.4396658,-0.4648198,0.9007565,29.51181,6.288001,353.3959,
3200.01,0.09601794,-0.9583474,0.09358525,-0.2161837,0.1004576,-0.2909715,0.2321272,0.07138725,0.709196,349.6762,358.2131,1.383093,0.250805,-0.4526463,-0.312455,3.690984,0.2021306,0.5506262,0.04445831,-0.1694221,0.8202215,320.4985,321.7361,33.62747,0.2411216,-1.234645,0.1150195,-1.545818,-2.620132,2.702492,0.444974,-0.4770655,0.903307,29.59232,4.224242,346.5407,
3213.778,0.09286483,-0.9804168,0.06409006,-0.2426045,0.1008647,-0.1598739,0.2332494,0.05772339,0.7093447,349.7945,358.2167,1.083425,0.1921951,-0.6177158,-0.2516418,3.325426,0.3475524,-0.221402,0.04783844,-0.1818567,0.8210379,320.5373,318.6185,36.78463,0.2097964,-0.9681979,0.1736386,-0.4625365,-2.860345,3.534235,0.4486593,-0.48478,0.9069645,27.94608,1.782182,340.5883,
3227.815,0.08973304,-0.9865184,0.03752529,-0.217982,0.1129618,0.02105439,0.2341657,0.04432763,0.7094598,349.8685,358.2386,0.6989383,0.1876526,-0.7132077,-0.1293169,2.097072,0.2438334,-0.6487771,0.05220175,-0.1919912,0.8235897,321.5988,317.5981,36.71739,0.237168,-0.750058,0.2408309,0.2571423,-2.732698,2.857444,0.4528277,-0.4902657,0.9128267,26.0934,1.777962,338.4018,
3241.644,0.08380763,-0.9608433,0.0172882,-0.4650352,0.07641671,0.04424294,0.2350539,0.03330491,0.7093847,350.9095,358.2402,0.7413368,0.2224787,-0.7350206,0.01531074,0.3065274,0.2352138,-0.6965445,0.05596664,-0.1996408,0.8259307,322.8745,318.8494,33.19305,0.3010651,-0.4946384,0.3498121,0.6776762,-2.344229,0.9746774,0.455232,-0.4903994,0.9202958,24.19121,4.502246,340.261,
3255.491,0.07871073,-0.8919861,-0.005400278,-0.8984369,0.01205184,-0.1400976,0.2362027,0.02500455,0.7083483,352.5192,358.1578,1.249745,0.2698079,-0.6576162,0.05956005,-0.3480592,0.5389436,0.2024364,0.05915965,-0.2061962,0.8254214,321.705,321.0058,30.43223,0.2577111,-0.2993744,0.4311773,0.3325884,-1.410181,0.323835,0.4559359,-0.4871685,0.9282448,24.40413,5.056315,341.3348,
3269.294,0.07976321,-0.7589582,-0.03257739,-1.276191,-0.04618248,-0.4088635,0.2377901,0.02137448,0.7067451,354.1666,358.028,1.98931,0.282217,-0.5288141,0.0122833,-0.1131977,1.093266,0.9785879,0.05993406,-0.210756,0.8247156,319.0598,322.3211,29.2222,0.1666021,-0.007231871,0.4707068,0.5055083,-0.425477,-0.1765028,0.4550292,-0.474534,0.9345592,23.89701,4.693701,342.8883,
3283.362,0.07993621,-0.5184087,-0.05082697,-1.228041,-0.005500831,-0.3862417,0.2388332,0.02483781,0.7057571,354.7192,357.9126,1.926702,0.1760651,-0.3851379,-0.06148854,0.01179248,1.937845,0.0135878,0.05956026,-0.2116609,0.8243163,317.7218,319.3557,28.97257,0.02402744,0.5781558,0.4630395,2.126723,0.3703756,-0.8925289,0.4515471,-0.4480258,0.9372509,19.55448,3.380514,345.1136,
3297.276,0.07286148,-0.2340152,-0.0612609,-0.5679064,0.1004117,0.01447671,0.2391689,0.03218703,0.7052066,353.3985,357.882,0.9383439,0.03410786,-0.2153196,-0.003752365,-0.5641665,1.476539,-1.15699,0.0586354,-0.2073736,0.8271538,319.7469,317.3958,27.96327,-0.1141806,1.354252,0.3607244,4.561743,0.2026681,-0.5080912,0.449852,-0.414055,0.9373003,12.01975,0.8860296,344.6799,
3311.027,0.06254742,0.10555,-0.05960118,0.2535178,0.06892537,0.3362803,0.2396232,0.04074199,0.7052763,351.8055,358.1949,0.4406932,-0.02638333,-0.1096031,0.09578039,-1.248833,0.4667582,-1.462801,0.05695064,-0.2028754,0.8302991,322.647,318.284,26.21626,-0.1439853,1.796335,0.2513018,5.042729,-0.2540519,0.5060664,0.4493891,-0.3836402,0.9375957,7.240975,359.2738,342.5969,
3325.186,0.05270205,0.3518447,-0.06098342,0.4482213,-0.1030547,0.3846803,0.2401125,0.04968391,0.7038325,351.6962,358.6966,0.2934413,-0.08626936,0.04680468,0.2259332,-2.052372,-1.385721,-1.641186,0.05378585,-0.1937967,0.833057,327.8445,321.5272,24.50411,-0.1377899,2.17248,0.126951,4.822284,-0.5233491,1.126519,0.4488456,-0.3477446,0.9357355,3.722434,358.3225,340.7919,
3339.088,0.04206297,0.5454175,-0.08111547,0.1049763,-0.2606059,0.3800628,0.2402421,0.06186299,0.7014152,352.5882,359.1719,0.04203395,-0.1083763,0.1764058,0.2500451,-2.079913,-2.377483,-1.56532,0.05104848,-0.1856101,0.834103,331.4893,324.0059,23.93327,-0.1286389,2.510854,-0.04523122,4.907958,-0.6557403,0.8743463,0.447166,-0.3086632,0.9298171,359.5963,357.9144,340.8602,
3352.777,0.02688379,0.716958,-0.1077297,-0.273711,-0.3471421,0.3242657,0.2399967,0.07666679,0.6987247,353.4357,359.558,359.9273,-0.1335607,0.2681946,0.2320172,-1.740435,-2.746583,-1.66357,0.04830787,-0.1782912,0.8356195,334.466,325.3331,24.16896,-0.141154,2.683545,-0.190398,5.102895,-0.5873251,0.5065539,0.4456172,-0.2723375,0.9242477,355.2695,357.0845,341.755,
3366.804,0.01140927,0.8732981,-0.1333734,-0.3482448,-0.3840313,0.252357,0.2398887,0.09240718,0.6963459,353.5509,359.9036,359.9064,-0.1657224,0.3015735,0.2152978,-1.583489,-2.51853,-2.026757,0.04551311,-0.172317,0.8379618,337.3436,325.5132,24.14607,-0.1446092,2.78537,-0.3550016,5.179526,-0.7210571,-0.08507443,0.4443347,-0.2366966,0.9166991,351.072,356.6618,343.5802,
3380.707,-0.001822472,0.9990941,-0.1521068,-0.212349,-0.4433311,0.191213,0.2396245,0.1081939,0.6939775,353.3401,0.3782023,359.9191,-0.1923367,0.2703389,0.221373,-1.835048,-1.805831,-2.354002,0.04387685,-0.1691151,0.8418679,339.9626,324.8635,23.03873,-0.1101485,2.763653,-0.4552423,4.924588,-1.265111,-0.5793031,0.4439225,-0.2041698,0.9100028,347.3758,357.3016,345.5313,
3394.585,-0.01034322,1.077207,-0.1657684,-0.00169968,-0.5117787,0.1083135,0.2393698,0.1233257,0.6915041,352.9312,0.8804712,0.06694505,-0.1845333,0.1753602,0.2667687,-2.793735,-0.9600142,-2.383056,0.04268213,-0.1687067,0.847497,342.562,324.5793,19.68553,-0.05216953,2.664546,-0.5141242,4.413364,-2.043427,-0.8258975,0.4430605,-0.1741698,0.9026054,344.2094,359.1145,347.2656,
3408.397,-0.01518939,1.101808,-0.1740982,0.2765042,-0.5608678,0.004409273,0.2391151,0.1372905,0.6890656,352.1924,1.331101,0.2991445,-0.1584442,-0.002832398,0.331303,-4.285549,0.00186336,-2.236006,0.04200998,-0.1722322,0.8535808,345.4122,324.5524,14.0502,-0.02901822,2.507146,-0.5448066,3.817047,-2.303012,-0.8543453,0.4423188,-0.1466314,0.8957226,341.8416,0.4213813,348.5897,
3422.274,-0.01540368,1.079275,-0.1831961,0.5803692,-0.5442768,-0.0875341,0.2390757,0.1499977,0.6861643,351.2339,1.625266,0.5362968,-0.1393595,-0.2132424,0.3713051,-5.180433,0.2795759,-2.204497,0.04036814,-0.1783405,0.8588526,348.943,325.0883,9.128034,0.00507459,2.340375,-0.5732923,3.402796,-2.737876,-0.6971438,0.4419217,-0.1212629,0.8882358,339.3283,2.43902,349.6457,
3436.198,-0.01177832,1.018804,-0.1936198,0.9576279,-0.4843877,-0.1460888,0.2391596,0.1608099,0.6827835,349.7352,1.821007,0.7154583,-0.1606889,-0.42842,0.34879,-5.241354,0.4564644,-2.505226,0.03693173,-0.1867028,0.8621055,352.7097,324.9211,5.800622,0.04866657,2.159396,-0.6063588,2.991002,-3.024989,-0.1729899,0.4416282,-0.09826598,0.8793703,337.1241,5.12203,349.6069,
3450.001,-0.00434076,0.8972346,-0.212014,1.564397,-0.381461,-0.1714167,0.2394568,0.1677632,0.6794209,347.3834,1.91465,0.7824601,-0.2091558,-0.6402057,0.2668746,-4.435959,0.5023729,-3.170343,0.03358452,-0.1984089,0.8630283,356.6623,323.9709,4.786279,0.06072277,1.982483,-0.6853423,2.989531,-2.751908,0.5444642,0.4402436,-0.07798296,0.8671821,334.5333,7.430122,348.1851,
3464.041,0.001153558,0.7667227,-0.2163346,1.782464,-0.2627993,-0.0769231,0.2395496,0.1735103,0.6773117,345.8887,1.993347,0.464715,-0.2169782,-0.8638871,0.1796896,-3.393626,0.04980338,-4.011906,0.03067305,-0.2125386,0.8633988,1.433567,324.0214,5.46725,0.01801303,1.804879,-0.8232151,3.570623,-1.686041,1.086065,0.4384283,-0.06116899,0.8523993,331.0026,8.046211,345.522,
3477.977,0.004207872,0.5975326,-0.2136718,1.727426,-0.1111324,0.1279602,0.2394785,0.1753706,0.6740788,344.8229,2.071528,359.7933,-0.1719864,-1.042424,0.1157379,-2.647322,-0.4385326,-4.577918,0.02879811,-0.2280037,0.8636621,6.2325,325.1365,6.407414,-0.01856881,1.619586,-0.9960202,4.65166,-0.5279179,1.527851,0.4380357,-0.0479381,0.8369648,326.1305,8.051034,341.6229,
3491.823,0.006887466,0.3670831,-0.2273956,1.376416,0.003506581,0.3248273,0.2396622,0.1722336,0.6698229,344.6238,2.199219,359.1751,-0.08540957,-1.229827,0.05267608,-2.220928,-0.939431,-4.943624,0.02860202,-0.2465264,0.8630088,10.94521,327.233,7.312831,0.0227598,1.374385,-1.126474,5.323671,-0.05144044,2.224782,0.4377136,-0.04031382,0.8221061,321.5381,10.45678,336.2658,
3505.876,0.009325579,0.1262394,-0.2460805,0.7655661,0.002811881,0.3780039,0.2397585,0.1652498,0.6661168,345.297,2.389332,358.9478,0.01392279,-1.404593,-0.01301248,-2.28792,-1.389843,-4.832419,0.02847976,-0.2672871,0.8613626,14.97208,329.7033,7.136824,0.05361128,1.06217,-1.138261,4.912119,0.2002077,2.555789,0.4362338,-0.03589628,0.80954,319.257,13.3851,331.542,
3519.826,0.0142629,-0.1205812,-0.286737,-0.556642,-0.07209542,0.2499615,0.2401305,0.1600338,0.6591417,348.5089,2.425934,359.4318,0.01364952,-1.494156,-0.09102826,-2.604233,-1.016934,-4.168862,0.02734672,-0.2875492,0.8586432,17.92744,329.8346,5.606512,0.02974617,0.7434043,-1.064961,3.685637,0.2578624,2.440211,0.4328106,-0.03383874,0.7974922,319.134,15.62781,328.8923,
3533.73,0.01445858,-0.3060964,-0.3180976,-1.27454,-0.1526387,0.09385454,0.2401426,0.1518855,0.6547934,350.1683,2.56184,359.8315,-0.03465823,-1.602345,-0.1940406,-2.857843,-0.4989639,-3.210242,0.02574496,-0.310404,0.8541033,19.82756,328.6895,3.330064,-0.05847424,0.4805046,-1.033709,2.855436,0.1525324,1.893906,0.4276554,-0.03377581,0.7822792,318.5985,16.45636,327.9117,
3547.714,0.008927286,-0.4680785,-0.3158947,-1.275772,-0.1853719,0.008937066,0.2399516,0.1409227,0.6517513,350.5562,2.664484,359.9725,-0.0646333,-1.665462,-0.2607792,-2.366275,-0.1013316,-3.089267,0.02334617,-0.3324998,0.8496693,22.33478,328.5648,3.360976,-0.1677594,0.2596717,-1.124314,3.30463,-0.2513037,1.269492,0.4228945,-0.0379532,0.7653662,315.1758,16.70709,326.7988,
3561.759,0.0007965565,-0.6029924,-0.3014482,-1.020093,-0.1135583,0.06164095,0.2396777,0.129527,0.648322,350.798,2.661739,359.7032,-0.07005326,-1.704933,-0.3083471,-1.636379,0.2041163,-3.307472,0.02061767,-0.3546579,0.844852,25.07936,329.3712,4.91702,-0.1976677,0.07414287,-1.21416,3.813469,-0.7464839,1.329728,0.4195022,-0.04388975,0.7504414,311.1727,18.88188,324.3391,
3575.669,-0.007194035,-0.7172141,-0.281705,-0.6908228,-0.01432601,0.175942,0.239372,0.1175185,0.6451783,350.7998,2.635983,359.3138,-0.09857053,-1.743713,-0.3672593,-1.041931,0.9239281,-3.599152,0.01666973,-0.3775318,0.8396131,28.16698,329.8724,7.538376,-0.1925736,-0.1270883,-1.204383,3.446548,-0.9552003,1.584849,0.4153416,-0.05216568,0.7375766,308.9304,22.07222,321.8193,
3589.515,-0.01224038,-0.7871689,-0.251967,-0.5029625,0.03452227,0.243181,0.2390647,0.1054866,0.6435094,351.0017,2.652177,359.0371,-0.1377665,-1.738696,-0.4033622,-1.11674,1.30919,-3.352845,0.01291258,-0.3984102,0.8349216,30.923,329.3761,8.375634,-0.214577,-0.3073165,-1.132357,2.792353,-1.067057,1.359601,0.4111284,-0.06128125,0.7254167,307.4765,23.4823,321.1084,
3603.653,-0.01671074,-0.8346164,-0.2151044,-0.4087947,0.04933031,0.2403426,0.2387362,0.09385146,0.6404529,351.279,2.653749,358.9502,-0.2281069,-1.660772,-0.4208531,-1.505999,1.258098,-2.218923,0.008253103,-0.4169199,0.8304318,31.80851,327.0727,6.688955,-0.2491525,-0.4513319,-1.051081,2.636199,-0.9516096,0.6839117,0.4078055,-0.07169393,0.7144849,305.5978,22.8913,320.8352,
3617.636,-0.01933232,-0.8657828,-0.1959446,-0.1821626,0.03041499,0.1554591,0.2385113,0.08114682,0.6385171,350.9279,2.672858,359.0002,-0.316345,-1.497868,-0.4033295,-1.895001,0.7519053,-0.8111287,0.003693666,-0.431111,0.8267921,30.9122,324.3284,3.36361,-0.2605763,-0.5704315,-0.9675872,2.883577,-0.6781075,-0.01616773,0.4057764,-0.08348553,0.7057818,303.3518,21.47543,320.008,
3631.477,-0.01975963,-0.8874145,-0.1649491,0.01282514,0.01063544,0.09423323,0.2383533,0.06823508,0.6375518,350.6236,2.688191,358.9665,-0.3892707,-1.243183,-0.364038,-1.290701,0.9066699,0.3037394,-0.002193566,-0.4404006,0.8228537,28.9511,322.5552,2.992733,-0.2282855,-0.6639137,-0.8624718,2.871124,-0.5520847,-0.2252615,0.4049774,-0.09522936,0.6993999,301.4485,20.93013,318.9731,
3645.491,-0.01839771,-0.8996047,-0.1440344,-0.01301569,0.01928804,0.1191096,0.238241,0.05569844,0.6354414,350.8978,2.69677,358.7804,-0.4217725,-1.056049,-0.3534295,0.01547594,2.034209,0.3472714,-0.00897626,-0.4494363,0.8177168,28.44749,322.0977,7.139374,-0.1480981,-0.7158141,-0.7493027,2.36368,-0.6965576,0.4141653,0.4047645,-0.1060748,0.6948704,300.1251,23.53214,317.2876,
3659.437,-0.01611467,-0.8957047,-0.1298553,-0.2405124,0.06734757,0.2204637,0.2380359,0.04433574,0.6340583,351.6781,2.66721,358.4121,-0.449527,-0.8730478,-0.3604013,1.069761,3.963452,-0.2078688,-0.01612108,-0.4560944,0.8132029,29.42264,321.7493,14.41143,-0.04752827,-0.7390926,-0.537702,1.169571,-1.081627,1.434804,0.4047802,-0.116266,0.6945959,300.0899,27.39642,317.1973,
3673.316,-0.01560373,-0.8649668,-0.1186317,-0.6320554,0.1047519,0.3140661,0.2378138,0.03445654,0.6326063,352.9964,2.627982,358.1303,-0.436407,-0.6669331,-0.3460162,0.95121,4.846521,-0.6712379,-0.02001602,-0.457435,0.8106548,31.12671,320.7197,19.3519,-0.007887885,-0.7160087,-0.3063566,0.1897181,-1.215059,1.1339,0.4060684,-0.1236673,0.6958687,300.5377,26.34091,320.1177,
3686.924,-0.01609123,-0.7801968,-0.1135846,-1.241858,0.1301406,0.4033251,0.2376392,0.02853154,0.6306268,355.1788,2.608695,357.8623,-0.3691713,-0.3744418,-0.2710574,0.5907012,3.539088,-0.1893645,-0.0209479,-0.4519313,0.8102346,30.57532,320.0468,19.56936,0.003396865,-0.6549354,-0.1247351,-0.1520431,-0.9570719,0.1036135,0.4076166,-0.1290115,0.6981539,300.8953,22.77053,323.0051,
3701.067,-0.01418075,-0.6624782,-0.1110345,-1.517205,0.1389874,0.4571623,0.2376177,0.02596654,0.6292344,356.6667,2.609529,357.5556,-0.296788,0.04770517,-0.1802129,-0.2337822,1.236007,1.196419,-0.02130892,-0.4390821,0.81014,27.25492,318.9389,15.54792,0.001548611,-0.508421,0.07690318,-0.3982467,-0.4216991,-1.257893,0.4099294,-0.1293216,0.7034758,301.999,16.94027,326.4578,
3714.989,-0.004745852,-0.4103659,-0.09588443,-1.28351,0.1614861,0.375191,0.2379485,0.03066067,0.6289293,356.7829,2.448601,357.4938,-0.2260562,0.569937,-0.1053084,-1.26383,-0.3682212,3.262424,-0.01986111,-0.4196151,0.80958,21.0472,317.6502,10.49753,0.06262425,-0.3350491,0.2028826,-0.9083019,-0.1183161,-0.8609319,0.412476,-0.1269493,0.7082701,303.5377,16.49577,327.3132,
3728.821,0.0109303,-0.1088018,-0.07360144,-0.7505957,0.1630607,0.06606928,0.2388829,0.03925382,0.6288133,356.2589,2.201499,358.0824,-0.1068317,1.029448,-0.05327544,-1.152574,-1.032913,4.507678,-0.01862159,-0.3983315,0.8078761,15.25098,318.5314,8.173737,0.1397182,-0.146844,0.3182812,-1.733797,-0.0596366,0.2519419,0.4139385,-0.1227753,0.7141119,305.8377,18.85761,327.5134,
3742.927,0.03439,0.1918175,-0.04261596,-0.2569213,0.1584782,-0.2853091,0.2404068,0.04819463,0.6295484,355.6709,1.947608,358.8596,-0.03146674,1.348695,-0.06134277,-0.4772399,-0.8689533,4.30095,-0.01888406,-0.3746882,0.8052155,12.13434,319.4586,8.235333,0.1523803,0.01219971,0.4450131,-2.597947,-0.2472945,0.3745568,0.4159636,-0.1170782,0.721476,308.6488,18.13646,330.3974,
3756.832,0.05642996,0.4322756,-0.01740554,-0.1388218,0.2088073,-0.3033132,0.2414236,0.05885397,0.6295203,355.9291,1.682502,358.813,-0.01954211,1.608413,-0.127332,-0.05987571,-0.1696042,3.709634,-0.01905878,-0.3471881,0.8009824,10.19884,319.0486,9.021878,0.1482094,0.1208435,0.5517845,-3.036946,-0.3627235,-0.02341336,0.4189205,-0.1120145,0.7303631,311.1782,16.03841,333.6845,
3770.627,0.07927148,0.6381193,-0.003587022,-0.294998,0.302169,-0.2543306,0.243138,0.07221226,0.6291612,356.6319,1.275927,358.9505,-0.001603022,1.865099,-0.2047704,0.2545523,0.4887944,3.666732,-0.01687953,-0.317468,0.7961336,7.255801,318.2642,9.89823,0.1354003,0.1603596,0.6625987,-3.275821,-0.3234329,-0.6992152,0.421653,-0.108813,0.7414168,313.7339,13.06708,337.0414,
3784.732,0.100269,0.7829861,0.0007830523,-0.3628125,0.3539503,-0.2432135,0.2453179,0.08617873,0.6290685,356.9613,0.9039392,359.1368,0.06822881,2.086026,-0.2563353,0.3414845,0.6586654,4.03628,-0.01293978,-0.2873796,0.7917977,3.280703,318.1083,9.953732,0.1165902,0.1089959,0.7991692,-3.778055,-0.271489,-1.445178,0.424897,-0.1080069,0.7547425,317.2153,9.480028,341.0168,
3798.923,0.1237297,0.9054264,-0.002490636,-0.4441426,0.3956502,-0.1789382,0.2476314,0.1007968,0.6286994,357.4573,0.563884,359.1181,0.1740511,2.230629,-0.2816098,0.1540254,0.5702676,4.49639,-0.007814273,-0.2581412,0.7878945,358.9057,318.5153,9.012078,0.1486405,-0.02506006,0.9325973,-4.415919,-0.2769605,-1.572404,0.4293638,-0.1105508,0.7692202,321.4441,7.526099,344.2176,
